Company Account,Merchant Account,Psp Reference,Merchant Reference,Payment Method,Creation Date,TimeZone,Type,Modification Reference,Gross Currency,Gross Debit (GC),Gross Credit (GC),Exchange Rate,Net Currency,Net Debit (NC),Net Credit (NC),Commission (NC),Markup (NC),Scheme Fees (NC),Interchange (NC),Advanced (NC),Advancement Code,Advancement Batch,Payment Method Variant,Batch Number,Reserved4,Reserved5,Reserved6,Reserved7,Reserved8,Reserved9,Reserved10,Modification Merchant Reference
TurbiBR,TurbiBRCOM,4315467288285772,117544 | 8342 | 129065 | 7 | GCW5563,mc,2019-01-06 00:52:53,BRST,SettledInstallment,1815467431212526,BRL,,80.11,1,BRL,,0.00,2.20,,,,77.91,0000026321,10619010602903829101,mccredit,102,,,,,,,,Capture Request bookingId 117544
TurbiBR,TurbiBRCOM,4315467352983484,117550 | 8528211 | 129071 | 29 | GKH1148,mc,2019-01-06 04:12:44,BRST,SettledInstallment,1715467551219963,BRL,,56.32,1,BRL,,0.00,1.55,,,,54.77,0000026321,10619010602903829101,mccredit,102,,,,,,,,Capture Request bookingId 117550
TurbiBR,TurbiBRCOM,4515466907048924,117446 | 8496827 | 128967 | 16 | FVN6927,mc,2019-01-05 23:27:55,BRST,SettledInstallment,1715467380217725,BRL,,94.42,1,BRL,,0.00,2.60,,,,91.82,0000026321,10619010602903829101,mccredit,102,,,,,,,,Capture Request bookingId 117446
TurbiBR,TurbiBRCOM,1515467017591460,117493 | 8496743 | 129014 | 39 | FSQ3098,mc,2019-01-06 07:47:53,BRST,SettledInstallment,4815467680215141,BRL,,211.70,1,BRL,,0.00,5.82,,,,205.88,0000026321,10619010602903829101,mccredit,102,,,,,,,,Capture Request bookingId 117493
TurbiBR,TurbiBRCOM,1715467187323775,117523 | 8497993 | 129044 | 68 | GFT7592,mc,2019-01-06 08:07:55,BRST,SettledInstallment,1815467692217180,BRL,,125.87,1,BRL,,0.00,3.46,,,,122.41,0000026321,10619010602903829101,mccredit,102,,,,,,,,Capture Request bookingId 117523
TurbiBR,TurbiBRCOM,1515467826657908,117585 | 8499061 | 129106 | 7 | GCW5563,mc,2019-01-06 12:33:03,BRST,SettledInstallment,1315467851227736,BRL,,100.00,1,BRL,,0.00,2.75,,,,97.25,0000026321,10619010602903829101,mccredit,102,,,,,,,,Capture Request bookingId 117585
TurbiBR,TurbiBRCOM,1315467795949577,117578 | 8522600 | 129099 | 43 | GCK0375,mc,2019-01-06 14:52:50,BRST,SettledInstallment,1715467935209433,BRL,,38.16,1,BRL,,0.00,1.05,,,,37.11,0000026321,10619010602903829101,mccredit,102,,,,,,,,Capture Request bookingId 117578
TurbiBR,TurbiBRCOM,1615467712170361,117562 | 8503881 | 129083 | 47 | GET4023,mc,2019-01-06 14:17:57,BRST,SettledInstallment,1715467914208802,BRL,,86.11,1,BRL,,0.00,2.37,,,,83.74,0000026321,10619010602903829101,mccredit,102,,,,,,,,Capture Request bookingId 117562
TurbiBR,TurbiBRCOM,4315467843571989,117593 | 8503471 | 129114 | 31 | GDQ9684,mc,2019-01-06 14:57:52,BRST,SettledInstallment,1615467938215453,BRL,,36.32,1,BRL,,0.00,1.00,,,,35.32,0000026321,10619010602903829101,mccredit,102,,,,,,,,Capture Request bookingId 117593
TurbiBR,TurbiBRCOM,4715467622146454,117553 | 8526347 | 129074 | 7 | GCW5563,mc,2019-01-06 15:47:48,BRST,SettledInstallment,1715467968216818,BRL,,252.68,1,BRL,,0.00,6.95,,,,245.73,0000026321,10619010602903829101,mccredit,102,,,,,,,,Capture Request bookingId 117553
TurbiBR,TurbiBRCOM,1615460302173796,116955 | 8150 | 128476 | 19 | FJG9824,mc,2019-01-06 18:15:10,BRST,RefundedInstallment,4615468056657587,BRL,30.00,,1,BRL,30.00,,,,,,,,,mccredit,102,,,,,,,,Refund Request bookingId 116955
TurbiBR,TurbiBRCOM,1515462801876755,117212 | 8150 | 128733 | 8 | GCE1566,mc,2019-01-06 18:14:55,BRST,RefundedInstallment,4715468056460296,BRL,100.00,,1,BRL,100.00,,,,,,,,,mccredit,102,,,,,,,,Refund Request bookingId 117212
TurbiBR,TurbiBRCOM,1715442836502566,115294 | 8150 | 126816 | 8 | GCE1566,mc,2019-01-06 18:12:55,BRST,RefundedInstallment,4615468055238207,BRL,100.00,,1,BRL,100.00,,,,,,,,,mccredit,102,,,,,,,,Refund Request bookingId 115294
TurbiBR,TurbiBRCOM,4715459329900556,116847 | 8150 | 128368 | 53 | GGQ1493,mc,2019-01-06 18:27:44,BRST,RefundedInstallment,1315468063458879,BRL,30.00,,1,BRL,30.00,,,,,,,,,mccredit,102,,,,,,,,Refund Request bookingId 116847
TurbiBR,TurbiBRCOM,4715459407669180,116860 | 8150 | 128381 | 26 | GJJ0014,mc,2019-01-06 18:27:44,BRST,RefundedInstallment,1615468063524727,BRL,50.00,,1,BRL,50.00,,,,,,,,,mccredit,102,,,,,,,,Refund Request bookingId 116860
TurbiBR,TurbiBRCOM,4315467862944349,117598 | 8497540 | 129119 | 70 | FJV8602,mc,2019-01-06 17:22:55,BRST,SettledInstallment,4715468025215219,BRL,,47.97,1,BRL,,0.00,1.32,,,,46.65,0000026321,10619010602903829101,mccredit,102,,,,,,,,Capture Request bookingId 117598
TurbiBR,TurbiBRCOM,4615451429926871,116112 | 8150 | 127632 | 7 | GCW5563,mc,2019-01-06 18:13:55,BRST,RefundedInstallment,4615468055901051,BRL,57.10,,1,BRL,57.10,,,,,,,,,mccredit,102,,,,,,,,Refund Request bookingId 116112
TurbiBR,TurbiBRCOM,4315467308617368,117546 | 8507083 | 129067 | 28 | GKE6583,mc,2019-01-06 20:42:53,BRST,SettledInstallment,1615468145207671,BRL,,143.20,1,BRL,,0.00,3.94,,,,139.26,0000026321,10619010602903829101,mccredit,102,,,,,,,,Capture Request bookingId 117546
TurbiBR,TurbiBRCOM,1715467207624160,117529 | 8521305 | 129050 | 19 | FJG9824,mc,2019-01-06 19:12:56,BRST,SettledInstallment,4615468091216365,BRL,,168.70,1,BRL,,0.00,4.64,,,,164.06,0000026321,10619010602903829101,mccredit,102,,,,,,,,Capture Request bookingId 117529
TurbiBR,TurbiBRCOM,4315459422817974,116866 | 8150 | 128387 | 79 | EOK1195,mc,2019-01-06 18:16:40,BRST,RefundedInstallment,4515468057498198,BRL,30.00,,1,BRL,30.00,,,,,,,,,mccredit,102,,,,,,,,Refund Request bookingId 116866
TurbiBR,TurbiBRCOM,1515467826657908,117585 | 8499061 | 129106 | 7 | GCW5563,mc,2019-01-06 15:29:14,BRST,RefundedInstallment,1815467957096642,BRL,100.00,,1,BRL,100.00,,,,,,,,,mccredit,102,,,,,,,,Refund Request bookingId 117585
TurbiBR,TurbiBRCOM,1645466926481360,117454 | 8526002 | 128975 | 50 | GDB0788,mc,2019-01-05 11:33:00,BRST,SettledInstallment,4845466951224026,BRL,,30.00,1,BRL,,0.00,0.82,,,,,0000026321,40619010503003829101,mccredit,102,,,,,,,,Capture Request bookingId 117454
TurbiBR,TurbiBRCOM,4845466523999360,117419 | 8520388 | 128940 | 44 | FOM1229,mc,2019-01-05 05:47:53,BRST,SettledInstallment,1345466744202561,BRL,,70.34,1,BRL,,0.00,1.93,,,,,0000026321,40619010503003829101,mccredit,102,,,,,,,,Capture Request bookingId 117419
TurbiBR,TurbiBRCOM,1845467177380747,117520 | 8526054 | 129041 | 47 | GET4023,mc,2019-01-05 20:17:49,BRST,SettledInstallment,4545467266203047,BRL,,30.00,1,BRL,,0.00,0.82,,,,,0000026321,40619010503003829101,mccredit,102,,,,,,,,Capture Request bookingId 117520
TurbiBR,TurbiBRCOM,4845466832458660,117424 | 8500466 | 128945 | 49 | GDG8981,mc,2019-01-05 13:02:53,BRST,SettledInstallment,1545467005212248,BRL,,46.07,1,BRL,,0.00,1.27,,,,,0000026321,40619010503003829101,mccredit,102,,,,,,,,Capture Request bookingId 117424
TurbiBR,TurbiBRCOM,1745466978544528,117483 | 8529121 | 129004 | 75 | CDR2998,mc,2019-01-05 17:32:55,BRST,SettledInstallment,1345467167221138,BRL,,44.25,1,BRL,,0.00,1.22,,,,,0000026321,40619010503003829101,mccredit,102,,,,,,,,Capture Request bookingId 117483
TurbiBR,TurbiBRCOM,4845465113004490,117304 | 8526970 | 128825 | 63 | FMZ7695,mc,2019-01-05 13:32:56,BRST,SettledInstallment,1745467023222391,BRL,,391.86,1,BRL,,0.00,10.78,,,,,0000026321,40619010503003829101,mccredit,102,,,,,,,,Capture Request bookingId 117304
TurbiBR,TurbiBRCOM,1545466905052472,117445 | 8526126 | 128966 | 10 | FQR9974,mc,2019-01-05 14:22:53,BRST,SettledInstallment,1345467053217604,BRL,,38.16,1,BRL,,0.00,1.05,,,,,0000026321,40619010503003829101,mccredit,102,,,,,,,,Capture Request bookingId 117445
TurbiBR,TurbiBRCOM,4745466832580241,117425 | 8527454 | 128946 | 67 | FVV7524,mc,2019-01-05 11:57:55,BRST,SettledInstallment,4345466966215584,BRL,,37.47,1,BRL,,0.00,1.03,,,,,0000026321,40619010503003829101,mccredit,102,,,,,,,,Capture Request bookingId 117425
TurbiBR,TurbiBRCOM,1545461604606579,117099 | 8528489 | 128620 | 37 | GHQ9495,mc,2019-01-05 12:53:46,BRST,RefundedInstallment,1545466999685716,BRL,124.29,,1,BRL,124.29,,,,,,,,,mccredit,102,,,,,,,,Refund Request bookingId 117099
TurbiBR,TurbiBRCOM,4545466366126751,117409 | 8509519 | 128930 | 53 | GGQ1493,mc,2019-01-05 00:02:57,BRST,SettledInstallment,4845466537220332,BRL,,37.74,1,BRL,,0.00,1.04,,,,,0000026321,40619010503003829101,mccredit,102,,,,,,,,Capture Request bookingId 117409
TurbiBR,TurbiBRCOM,1845467079438692,117501 | 8497256 | 129022 | 17 | GGF3956,mc,2019-01-05 19:52:55,BRST,SettledInstallment,4845467251221423,BRL,,38.78,1,BRL,,0.00,1.07,,,,,0000026321,40619010503003829101,mccredit,102,,,,,,,,Capture Request bookingId 117501
TurbiBR,TurbiBRCOM,1645466926481360,117454 | 8526002 | 128975 | 50 | GDB0788,mc,2019-01-05 11:36:41,BRST,RefundedInstallment,1645466953430132,BRL,30.00,,1,BRL,30.00,,,,,,,,,mccredit,102,,,,,,,,Refund Request bookingId 117454
TurbiBR,TurbiBRCOM,1625467197308468,117526 | 8503969 | 129047 | 55 | FKS8658,mc,2019-01-05 22:02:47,BRST,SettledInstallment,4625467329223639,BRL,,36.25,1,BRL,,0.00,1.00,,,,,0000026321,20619010602903829101,mccredit,102,,,,,,,,Capture Request bookingId 117526
TurbiBR,TurbiBRCOM,4325467142451535,117511 | 8500011 | 129032 | 35 | GEP0747,mc,2019-01-05 22:52:54,BRST,SettledInstallment,4625467359221040,BRL,,65.14,1,BRL,,0.00,1.79,,,,,0000026321,20619010602903829101,mccredit,102,,,,,,,,Capture Request bookingId 117511
TurbiBR,TurbiBRCOM,1725467205781127,117528 | 8528281 | 129049 | 64 | GGW0873,mc,2019-01-06 00:52:48,BRST,SettledInstallment,1525467431211552,BRL,,65.40,1,BRL,,0.00,1.80,,,,,0000026321,20619010602903829101,mccredit,102,,,,,,,,Capture Request bookingId 117528
TurbiBR,TurbiBRCOM,4825467300049308,117545 | 8522092 | 129066 | 2 | FXT8846,mc,2019-01-06 12:17:54,BRST,SettledInstallment,4625467842210949,BRL,,255.49,1,BRL,,0.00,7.03,,,,,0000026321,20619010602903829101,mccredit,102,,,,,,,,Capture Request bookingId 117545
TurbiBR,TurbiBRCOM,4625466939748050,117467 | 8497468 | 128988 | 32 | FXT6395,mc,2019-01-06 09:27:47,BRST,SettledInstallment,1325467740212889,BRL,,220.70,1,BRL,,0.00,6.07,,,,,0000026321,20619010602903829101,mccredit,102,,,,,,,,Capture Request bookingId 117467
TurbiBR,TurbiBRCOM,4725467275462214,117541 | 8528170 | 129062 | 34 | GAK2624,mc,2019-01-06 02:27:42,BRST,SettledInstallment,4725467488201458,BRL,,50.91,1,BRL,,0.00,1.40,,,,,0000026321,20619010602903829101,mccredit,102,,,,,,,,Capture Request bookingId 117541
TurbiBR,TurbiBRCOM,1625466995490494,117485 | 8446 | 129006 | 72 | FWG4577,mc,2019-01-06 14:07:55,BRST,SettledInstallment,1525467908212067,BRL,,165.78,1,BRL,,0.00,4.56,,,,,0000026321,20619010602903829101,mccredit,102,,,,,,,,Capture Request bookingId 117485
TurbiBR,TurbiBRCOM,1825466169688079,117384 | 8500688 | 128905 | 9 | GEK9026,mc,2019-01-06 12:32:58,BRST,SettledInstallment,4625467851217967,BRL,,440.80,1,BRL,,0.00,12.12,,,,,0000026321,20619010602903829101,mccredit,102,,,,,,,,Capture Request bookingId 117384
TurbiBR,TurbiBRCOM,4625467172996265,117519 | 8529972 | 129040 | 65 | GCU7445,mc,2019-01-06 00:22:51,BRST,SettledInstallment,1825467413224398,BRL,,83.77,1,BRL,,0.00,2.30,,,,,0000026321,20619010602903829101,mccredit,102,,,,,,,,Capture Request bookingId 117519
TurbiBR,TurbiBRCOM,1325467190772465,117525 | 8528489 | 129046 | 45 | GHS1618,mc,2019-01-06 15:17:53,BRST,SettledInstallment,4325467950218786,BRL,,161.66,1,BRL,,0.00,4.45,,,,,0000026321,20619010602903829101,mccredit,102,,,,,,,,Capture Request bookingId 117525
TurbiBR,TurbiBRCOM,1725467765125319,117573 | 8499619 | 129094 | 10 | FQR9974,mc,2019-01-06 16:32:49,BRST,SettledInstallment,1525467995205586,BRL,,59.33,1,BRL,,0.00,1.63,,,,,0000026321,20619010602903829101,mccredit,102,,,,,,,,Capture Request bookingId 117573
TurbiBR,TurbiBRCOM,1825467390717018,117551 | 8504904 | 129072 | 22 | FWL2173,mc,2019-01-06 04:17:40,BRST,SettledInstallment,1725467554201743,BRL,,130.85,1,BRL,,0.00,3.60,,,,,0000026321,20619010602903829101,mccredit,102,,,,,,,,Capture Request bookingId 117551
TurbiBR,TurbiBRCOM,1825467831376903,117588 | 8527622 | 129109 | 1 | GDC4895,mc,2019-01-06 15:07:50,BRST,SettledInstallment,1325467944209897,BRL,,65.69,1,BRL,,0.00,1.81,,,,,0000026321,20619010602903829101,mccredit,102,,,,,,,,Capture Request bookingId 117588
TurbiBR,TurbiBRCOM,1525467229532185,117534 | 8528622 | 129055 | 62 | GJR9212,mc,2019-01-06 18:02:53,BRST,SettledInstallment,4725468049204643,BRL,,157.70,1,BRL,,0.00,4.34,,,,,0000026321,20619010602903829101,mccredit,102,,,,,,,,Capture Request bookingId 117534
TurbiBR,TurbiBRCOM,1525460197118293,116938 | 8150 | 128459 | 79 | EOK1195,mc,2019-01-06 18:16:04,BRST,RefundedInstallment,1525468057155115,BRL,30.00,,1,BRL,30.00,,,,,,,,,mccredit,102,,,,,,,,Refund Request bookingId 116938
TurbiBR,TurbiBRCOM,4825442855913349,115301 | 8150 | 126823 | 8 | GCE1566,mc,2019-01-06 18:13:02,BRST,RefundedInstallment,4525468055331704,BRL,144.67,,1,BRL,144.67,,,,,,,,,mccredit,102,,,,,,,,Refund Request bookingId 115301
TurbiBR,TurbiBRCOM,4825445304053138,115510 | 8150 | 127031 | 73 | FYM4531,mc,2019-01-06 18:13:13,BRST,RefundedInstallment,4325468055416739,BRL,252.52,,1,BRL,252.52,,,,,,,,,mccredit,102,,,,,,,,Refund Request bookingId 115510
TurbiBR,TurbiBRCOM,1825460075037836,116922 | 8150 | 128443 | 26 | GJJ0014,mc,2019-01-06 18:16:14,BRST,RefundedInstallment,1525468057247722,BRL,50.00,,1,BRL,50.00,,,,,,,,,mccredit,102,,,,,,,,Refund Request bookingId 116922
TurbiBR,TurbiBRCOM,4625452623057735,116227 | 8150 | 127748 | 70 | FJV8602,mc,2019-01-06 18:14:31,BRST,RefundedInstallment,4625468056218370,BRL,30.00,,1,BRL,30.00,,,,,,,,,mccredit,102,,,,,,,,Refund Request bookingId 116227
TurbiBR,TurbiBRCOM,4725459416147093,116862 | 8150 | 128383 | 74 | BSZ2274,mc,2019-01-06 18:27:02,BRST,RefundedInstallment,1725468063743571,BRL,30.00,,1,BRL,30.00,,,,,,,,,mccredit,102,,,,,,,,Refund Request bookingId 116862
TurbiBR,TurbiBRCOM,4825467159611182,117517 | 8499311 | 129038 | 14 | GDW3904,mc,2019-01-06 20:37:53,BRST,SettledInstallment,1325468142218581,BRL,,242.27,1,BRL,,0.00,6.66,,,,,0000026321,20619010602903829101,mccredit,102,,,,,,,,Capture Request bookingId 117517
TurbiBR,TurbiBRCOM,1825468077844844,117639 | 8526869 | 129160 | 71 | GEJ2081,mc,2019-01-06 20:52:46,BRST,SettledInstallment,1825468151212736,BRL,,30.00,1,BRL,,0.00,0.82,,,,,0000026321,20619010602903829101,mccredit,102,,,,,,,,Capture Request bookingId 117639
TurbiBR,TurbiBRCOM,1825467794182991,117576 | 8522530 | 129097 | 67 | FVV7524,mc,2019-01-06 18:32:56,BRST,SettledInstallment,1725468067219172,BRL,,77.67,1,BRL,,0.00,2.14,,,,,0000026321,20619010602903829101,mccredit,102,,,,,,,,Capture Request bookingId 117576
TurbiBR,TurbiBRCOM,4745466975252863,117482 | 8506217 | 129003 | 53 | GGQ1493,mc,2019-01-06 06:17:50,BRST,SettledInstallment,4545467626205658,BRL,,180.20,1,BRL,,0.00,4.96,,,,,0000026321,40619010602903829101,mccredit,102,,,,,,,,Capture Request bookingId 117482
TurbiBR,TurbiBRCOM,4345467006278087,117488 | 8510345 | 129009 | 77 | EJX6826,mc,2019-01-05 21:22:45,BRST,SettledInstallment,4645467305213550,BRL,,79.66,1,BRL,,0.00,2.19,,,,,0000026321,40619010602903829101,mccredit,102,,,,,,,,Capture Request bookingId 117488
TurbiBR,TurbiBRCOM,4345467233851557,117536 | 8499392 | 129057 | 22 | FWL2173,mc,2019-01-05 23:42:46,BRST,SettledInstallment,4345467389227867,BRL,,128.76,1,BRL,,0.00,3.54,,,,,0000026321,40619010602903829101,mccredit,102,,,,,,,,Capture Request bookingId 117536
TurbiBR,TurbiBRCOM,1545467805713494,117580 | 8503471 | 129101 | 42 | GCE5762,mc,2019-01-06 11:57:57,BRST,SettledInstallment,1845467830211883,BRL,,30.00,1,BRL,,0.00,0.82,,,,,0000026321,40619010602903829101,mccredit,102,,,,,,,,Capture Request bookingId 117580
TurbiBR,TurbiBRCOM,1345467734549656,117568 | 8513345 | 129089 | 55 | FKS8658,mc,2019-01-06 14:27:55,BRST,SettledInstallment,1645467920218212,BRL,,60.57,1,BRL,,0.00,1.67,,,,,0000026321,40619010602903829101,mccredit,102,,,,,,,,Capture Request bookingId 117568
TurbiBR,TurbiBRCOM,4345467715375844,117563 | 8503467 | 129084 | 35 | GEP0747,mc,2019-01-06 16:22:45,BRST,SettledInstallment,1745467989210729,BRL,,120.34,1,BRL,,0.00,3.31,,,,,0000026321,40619010602903829101,mccredit,102,,,,,,,,Capture Request bookingId 117563
TurbiBR,TurbiBRCOM,1645467118179895,117506 | 8504129 | 129027 | 71 | GEJ2081,mc,2019-01-05 23:02:44,BRST,SettledInstallment,4745467365213838,BRL,,73.65,1,BRL,,0.00,2.03,,,,,0000026321,40619010602903829101,mccredit,102,,,,,,,,Capture Request bookingId 117506
TurbiBR,TurbiBRCOM,4345467864363666,117600 | 8525589 | 129121 | 23 | FLQ7676,mc,2019-01-06 15:42:59,BRST,SettledInstallment,1745467965214257,BRL,,50.00,1,BRL,,0.00,1.38,,,,,0000026321,40619010602903829101,mccredit,102,,,,,,,,Capture Request bookingId 117600
TurbiBR,TurbiBRCOM,1545467659606331,117556 | 8621 | 129077 | 53 | GGQ1493,mc,2019-01-06 12:08:00,BRST,SettledInstallment,4745467836201354,BRL,,66.45,1,BRL,,0.00,1.83,,,,,0000026321,40619010602903829101,mccredit,102,,,,,,,,Capture Request bookingId 117556
TurbiBR,TurbiBRCOM,1845456772311678,116651 | 8528600 | 128172 | 23 | FLQ7676,mc,2019-01-06 17:40:14,BRST,RefundedInstallment,4845468035575605,BRL,50.00,,1,BRL,50.00,,,,,,,,,mccredit,102,,,,,,,,Refund Request bookingId 116651
TurbiBR,TurbiBRCOM,1745467960973923,117624 | 8509511 | 129145 | 5 | FSN3833,mc,2019-01-06 17:07:51,BRST,SettledInstallment,1345468016211494,BRL,,50.00,1,BRL,,0.00,1.38,,,,,0000026321,40619010602903829101,mccredit,102,,,,,,,,Capture Request bookingId 117624
TurbiBR,TurbiBRCOM,4345467146585912,117512 | 8501800 | 129033 | 51 | FQH5224,mc,2019-01-06 17:43:03,BRST,SettledInstallment,4345468037369341,BRL,,269.27,1,BRL,,0.00,7.40,,,,,0000026321,40619010602903829101,mccredit,102,,,,,,,,Capture Request bookingId 117512
TurbiBR,TurbiBRCOM,1745450837042064,116078 | 8150 | 127598 | 5 | FSN3833,mc,2019-01-06 18:13:38,BRST,RefundedInstallment,4545468055703163,BRL,50.00,,1,BRL,50.00,,,,,,,,,mccredit,102,,,,,,,,Refund Request bookingId 116078
TurbiBR,TurbiBRCOM,4545467218517999,117532 | 8502280 | 129053 | 8 | GCE1566,mc,2019-01-06 18:02:53,BRST,SettledInstallment,4745468049207303,BRL,,741.95,1,BRL,,0.00,20.40,,,,,0000026321,40619010602903829101,mccredit,102,,,,,,,,Capture Request bookingId 117532
TurbiBR,TurbiBRCOM,4545451293147005,116098 | 8150 | 127618 | 29 | GKH1148,mc,2019-01-06 18:13:48,BRST,RefundedInstallment,4845468055798269,BRL,30.00,,1,BRL,30.00,,,,,,,,,mccredit,102,,,,,,,,Refund Request bookingId 116098
TurbiBR,TurbiBRCOM,4745451728550169,116160 | 8150 | 127681 | 70 | FJV8602,mc,2019-01-06 18:14:07,BRST,RefundedInstallment,4745468055989695,BRL,139.69,,1,BRL,139.69,,,,,,,,,mccredit,102,,,,,,,,Refund Request bookingId 116160
TurbiBR,TurbiBRCOM,4745442745196524,115277 | 8150 | 126799 | 33 | FYM1511,mc,2019-01-06 18:12:34,BRST,RefundedInstallment,4545468055057677,BRL,30.00,,1,BRL,30.00,,,,,,,,,mccredit,102,,,,,,,,Refund Request bookingId 115277
TurbiBR,TurbiBRCOM,1845459427804428,116868 | 8150 | 128389 | 76 | BPQ5217,mc,2019-01-06 18:16:33,BRST,RefundedInstallment,1845468057325513,BRL,30.00,,1,BRL,30.00,,,,,,,,,mccredit,102,,,,,,,,Refund Request bookingId 116868
TurbiBR,TurbiBRCOM,1645458324775105,116733 | 8150 | 128254 | 69 | GJT1128,mc,2019-01-06 18:14:36,BRST,RefundedInstallment,4345468056291202,BRL,37.01,,1,BRL,37.01,,,,,,,,,mccredit,102,,,,,,,,Refund Request bookingId 116733
TurbiBR,TurbiBRCOM,1845459421118635,116864 | 8150 | 128385 | 75 | CDR2998,mc,2019-01-06 18:27:16,BRST,RefundedInstallment,1545468063818983,BRL,30.00,,1,BRL,30.00,,,,,,,,,mccredit,102,,,,,,,,Refund Request bookingId 116864
TurbiBR,TurbiBRCOM,1845466926190431,117453 | 8502797 | 128974 | 73 | FYM4531,mc,2019-01-06 20:57:50,BRST,SettledInstallment,1545468154203954,BRL,,250.93,1,BRL,,0.00,6.90,,,,,0000026321,40619010602903829101,mccredit,102,,,,,,,,Capture Request bookingId 117453
TurbiBR,TurbiBRCOM,4345459425508632,116867 | 8150 | 128388 | 77 | EJX6826,mc,2019-01-06 18:16:36,BRST,RefundedInstallment,1545468057392300,BRL,30.00,,1,BRL,30.00,,,,,,,,,mccredit,102,,,,,,,,Refund Request bookingId 116867
TurbiBR,TurbiBRCOM,1545467805713494,117580 | 8503471 | 129101 | 42 | GCE5762,mc,2019-01-06 19:41:08,BRST,RefundedInstallment,1345468108150071,BRL,30.00,,1,BRL,30.00,,,,,,,,,mccredit,102,,,,,,,,Refund Request bookingId 117580
TurbiBR,TurbiBRCOM,4345468104398736,117644 | 8523551 | 129165 | 19 | FJG9824,mc,2019-01-06 20:22:53,BRST,SettledInstallment,1545468133216036,BRL,,192.00,1,BRL,,0.00,5.28,,,,,0000026321,40619010602903829101,mccredit,102,,,,,,,,Capture Request bookingId 117644
TurbiBR,TurbiBRCOM,4345468104398736,117644 | 8523551 | 129165 | 19 | FJG9824,mc,2019-01-06 20:23:24,BRST,RefundedInstallment,1545468133571935,BRL,192.00,,1,BRL,192.00,,,,,,,,,mccredit,102,,,,,,,,Refund Request bookingId 117644
TurbiBR,TurbiBRCOM,4835467286390948,117542 | 8507083 | 129063 | 28 | GKE6583,mc,2019-01-05 23:22:07,BRST,RefundedInstallment,1335467376864753,BRL,30.00,,1,BRL,30.00,,,,,,,,,mccredit,102,,,,,,,,Refund Request bookingId 117542
TurbiBR,TurbiBRCOM,1835466943622152,117468 | 8529448 | 128989 | 41 | FCC3441,mc,2019-01-05 22:07:49,BRST,SettledInstallment,4535467332209533,BRL,,92.20,1,BRL,,89.66,2.54,,,,,,,mccredit,102,,,,,,,,Capture Request bookingId 117468
TurbiBR,TurbiBRCOM,4735466948229370,117472 | 8503043 | 128993 | 27 | GIE0915,mc,2019-01-06 00:12:46,BRST,SettledInstallment,1835467407226589,BRL,,394.67,1,BRL,,383.82,10.85,,,,,,,mccredit,102,,,,,,,,Capture Request bookingId 117472
TurbiBR,TurbiBRCOM,4335467326314879,117549 | 8530114 | 129070 | 49 | GDG8981,mc,2019-01-06 00:02:53,BRST,SettledInstallment,1735467401229960,BRL,,30.00,1,BRL,,29.18,0.82,,,,,,,mccredit,102,,,,,,,,Capture Request bookingId 117549
TurbiBR,TurbiBRCOM,1735467163713656,117518 | 8529121 | 129039 | 69 | GJT1128,mc,2019-01-06 09:42:59,BRST,SettledInstallment,4635467749210479,BRL,,135.69,1,BRL,,131.96,3.73,,,,,,,mccredit,102,,,,,,,,Capture Request bookingId 117518
TurbiBR,TurbiBRCOM,1535466923463067,117452 | 8504283 | 128973 | 31 | GDQ9684,mc,2019-01-06 01:02:52,BRST,SettledInstallment,1635467437222725,BRL,,160.62,1,BRL,,156.20,4.42,,,,,,,mccredit,102,,,,,,,,Capture Request bookingId 117452
TurbiBR,TurbiBRCOM,4535466916098627,117447 | 8527355 | 128968 | 57 | FXD8307,mc,2019-01-06 11:52:54,BRST,SettledInstallment,4635467827215937,BRL,,163.73,1,BRL,,159.23,4.50,,,,,,,mccredit,102,,,,,,,,Capture Request bookingId 117447
TurbiBR,TurbiBRCOM,4535466892812496,117444 | 8525340 | 128965 | 76 | BPQ5217,mc,2019-01-06 10:12:54,BRST,SettledInstallment,1635467767202685,BRL,,141.70,1,BRL,,137.80,3.90,,,,,,,mccredit,102,,,,,,,,Capture Request bookingId 117444
TurbiBR,TurbiBRCOM,1835467093588292,117502 | 8505359 | 129023 | 37 | GHQ9495,mc,2019-01-06 14:33:03,BRST,SettledInstallment,4635467923217159,BRL,,158.70,1,BRL,,154.34,4.36,,,,,,,mccredit,102,,,,,,,,Capture Request bookingId 117502
TurbiBR,TurbiBRCOM,1635467269209634,117540 | 8509305 | 129061 | 36 | GFN9743,mc,2019-01-06 04:12:47,BRST,SettledInstallment,1535467551216264,BRL,,90.20,1,BRL,,87.72,2.48,,,,,,,mccredit,102,,,,,,,,Capture Request bookingId 117540
TurbiBR,TurbiBRCOM,1535467949234946,117622 | 8499061 | 16374 | 7 | GCW5563,mc,2019-01-06 17:12:55,BRST,SettledInstallment,1535468019220799,BRL,,69.77,1,BRL,,67.85,1.92,,,,,,,mccredit,102,,,,,,,,Capture Request bookingId 117622
TurbiBR,TurbiBRCOM,1635467701612700,117561 | 8508063 | 129082 | 54 | GDP6156,mc,2019-01-06 13:02:55,BRST,SettledInstallment,4535467869210722,BRL,,56.32,1,BRL,,54.77,1.55,,,,,,,mccredit,102,,,,,,,,Capture Request bookingId 117561
